2026-04-09 02:43:36,125 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-04-09 02:43:46,699 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-04-09 02:43:47,539 INFO  ExportHelperExtension.cs: 347 - Creating joint kamyon_kasa
2026-04-09 02:43:47,549 INFO  ExportHelperExtension.cs: 1397 - Fixing components for kamyon_sasi
2026-04-09 02:43:47,549 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2026-04-09 02:43:47,549 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2026-04-09 02:43:47,609 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2026-04-09 02:43:47,609 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-04-09 02:43:47,609 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-04-09 02:43:47,619 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-04-09 02:43:48,148 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent kamyon_sasi to child kamyon_kasa failed
2026-04-09 02:43:48,148 INFO  ExportHelperExtension.cs: 347 - Creating joint kamyon_kupa
2026-04-09 02:43:48,148 INFO  ExportHelperExtension.cs: 1397 - Fixing components for kamyon_kasa
2026-04-09 02:43:48,148 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2026-04-09 02:43:48,148 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2026-04-09 02:43:48,148 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2026-04-09 02:43:48,218 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2026-04-09 02:43:48,218 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-04-09 02:43:48,218 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-04-09 02:43:48,218 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-04-09 02:43:48,224 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2026-04-09 02:43:48,718 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent kamyon_kasa to child kamyon_kupa failed
2026-04-09 02:43:48,718 INFO  ExportHelperExtension.cs: 347 - Creating joint kamyon_cam
2026-04-09 02:43:48,718 INFO  ExportHelperExtension.cs: 1397 - Fixing components for kamyon_kupa
2026-04-09 02:43:48,718 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
